Date;Euro
27/07/2022 20:00:00;€ € 439,93
27/07/2022 19:00:00;€ € 428,52
27/07/2022 18:00:00;€ € 420,63
27/07/2022 17:00:00;€ € 424,40
27/07/2022 16:00:00;€ € 364,19
27/07/2022 15:00:00;€ € 320,95
27/07/2022 14:00:00;€ € 300,60
27/07/2022 13:00:00;€ € 325,68
27/07/2022 12:00:00;€ € 272,41
27/07/2022 11:00:00;€ € 378,00
27/07/2022 10:00:00;€ € 390,87
27/07/2022 9:00:00;€ € 409,70
27/07/2022 8:00:00;€ € 446,60
27/07/2022 7:00:00;€ € 497,14
27/07/2022 6:00:00;€ € 460,00
27/07/2022 5:00:00;€ € 365,95
27/07/2022 4:00:00;€ € 336,85
27/07/2022 3:00:00;€ € 337,70
27/07/2022 2:00:00;€ € 324,73
27/07/2022 1:00:00;€ € 327,54
27/07/2022 0:00:00;€ € 390,16
26/07/2022 23:00:00;€ € 399,20
26/07/2022 22:00:00;€ € 403,21
26/07/2022 21:00:00;€ € 411,91
26/07/2022 20:00:00;€ € 400,06
26/07/2022 19:00:00;€ € 379,46
26/07/2022 18:00:00;€ € 380,00
26/07/2022 17:00:00;€ € 250,06
26/07/2022 16:00:00;€ € 222,83
26/07/2022 15:00:00;€ € 265,00
26/07/2022 14:00:00;€ € 248,20
26/07/2022 13:00:00;€ € 292,15
26/07/2022 12:00:00;€ € 323,00
26/07/2022 11:00:00;€ € 307,80
26/07/2022 10:00:00;€ € 344,20
26/07/2022 9:00:00;€ € 362,20
26/07/2022 8:00:00;€ € 411,93
26/07/2022 7:00:00;€ € 362,66
26/07/2022 6:00:00;€ € 390,40
26/07/2022 5:00:00;€ € 330,00
26/07/2022 4:00:00;€ € 292,50
26/07/2022 3:00:00;€ € 294,36
26/07/2022 2:00:00;€ € 247,01
26/07/2022 1:00:00;€ € 272,10
26/07/2022 0:00:00;€ € 274,33
25/07/2022 23:00:00;€ € 321,21
25/07/2022 22:00:00;€ € 373,52
25/07/2022 21:00:00;€ € 376,11
25/07/2022 20:00:00;€ € 363,71
25/07/2022 19:00:00;€ € 357,50
25/07/2022 18:00:00;€ € 277,80
25/07/2022 17:00:00;€ € 214,60
25/07/2022 16:00:00;€ € 216,19
25/07/2022 15:00:00;€ € 170,60
25/07/2022 14:00:00;€ € 220,04
25/07/2022 13:00:00;€ € 231,32
25/07/2022 12:00:00;€ € 233,22
25/07/2022 11:00:00;€ € 235,92
25/07/2022 10:00:00;€ € 256,07
25/07/2022 9:00:00;€ € 313,94
25/07/2022 8:00:00;€ € 411,86
25/07/2022 7:00:00;€ € 410,14
25/07/2022 6:00:00;€ € 375,08
25/07/2022 5:00:00;€ € 286,29
25/07/2022 4:00:00;€ € 261,71
25/07/2022 3:00:00;€ € 266,03
25/07/2022 2:00:00;€ € 280,63
25/07/2022 1:00:00;€ € 276,76
25/07/2022 0:00:00;€ € 346,40
24/07/2022 23:00:00;€ € 340,55
24/07/2022 22:00:00;€ € 332,15
24/07/2022 21:00:00;€ € 375,00
24/07/2022 20:00:00;€ € 321,00
24/07/2022 19:00:00;€ € 344,72
24/07/2022 18:00:00;€ € 341,83
24/07/2022 17:00:00;€ € 238,10
24/07/2022 16:00:00;€ € 109,89
24/07/2022 15:00:00;€ € -14,99
24/07/2022 14:00:00;€ € -82,11
24/07/2022 13:00:00;€ € -89,95
24/07/2022 12:00:00;€ € 141,50
24/07/2022 11:00:00;€ € 140,41
24/07/2022 10:00:00;€ € 191,26
24/07/2022 9:00:00;€ € 202,57
24/07/2022 8:00:00;€ € 222,88
24/07/2022 7:00:00;€ € 260,93
24/07/2022 6:00:00;€ € 272,76
24/07/2022 5:00:00;€ € 302,82
24/07/2022 4:00:00;€ € 316,18
24/07/2022 3:00:00;€ € 331,00
24/07/2022 2:00:00;€ € 355,06
24/07/2022 1:00:00;€ € 379,24
24/07/2022 0:00:00;€ € 393,26
23/07/2022 23:00:00;€ € 307,00
23/07/2022 22:00:00;€ € 356,71
23/07/2022 21:00:00;€ € 394,24
23/07/2022 20:00:00;€ € 369,30
23/07/2022 19:00:00;€ € 366,25
23/07/2022 18:00:00;€ € 324,48
23/07/2022 17:00:00;€ € 274,89
23/07/2022 16:00:00;€ € 241,00
23/07/2022 15:00:00;€ € 237,51
23/07/2022 14:00:00;€ € 245,80
23/07/2022 13:00:00;€ € 279,00
23/07/2022 12:00:00;€ € 265,66
23/07/2022 11:00:00;€ € 297,92
23/07/2022 10:00:00;€ € 330,10
23/07/2022 9:00:00;€ € 349,36
23/07/2022 8:00:00;€ € 343,78
23/07/2022 7:00:00;€ € 333,12
23/07/2022 6:00:00;€ € 337,03
23/07/2022 5:00:00;€ € 331,27
23/07/2022 4:00:00;€ € 332,04
23/07/2022 3:00:00;€ € 337,01
23/07/2022 2:00:00;€ € 351,99
23/07/2022 1:00:00;€ € 344,67
23/07/2022 0:00:00;€ € 386,91
22/07/2022 23:00:00;€ € 350,00
22/07/2022 22:00:00;€ € 415,66
22/07/2022 21:00:00;€ € 381,10
22/07/2022 20:00:00;€ € 412,80
22/07/2022 19:00:00;€ € 403,35
22/07/2022 18:00:00;€ € 424,38
22/07/2022 17:00:00;€ € 328,80
22/07/2022 16:00:00;€ € 274,89
22/07/2022 15:00:00;€ € 284,77
22/07/2022 14:00:00;€ € 272,95
22/07/2022 13:00:00;€ € 241,03
22/07/2022 12:00:00;€ € 284,57
22/07/2022 11:00:00;€ € 319,21
22/07/2022 10:00:00;€ € 350,10
22/07/2022 9:00:00;€ € 389,13
22/07/2022 8:00:00;€ € 394,10
22/07/2022 7:00:00;€ € 410,66
22/07/2022 6:00:00;€ € 402,88
22/07/2022 5:00:00;€ € 276,57
22/07/2022 4:00:00;€ € 297,07
22/07/2022 3:00:00;€ € 290,48
22/07/2022 2:00:00;€ € 290,06
22/07/2022 1:00:00;€ € 293,00
22/07/2022 0:00:00;€ € 361,98
21/07/2022 23:00:00;€ € 358,66
21/07/2022 22:00:00;€ € 419,52
21/07/2022 21:00:00;€ € 405,60
21/07/2022 20:00:00;€ € 408,64
21/07/2022 19:00:00;€ € 385,07
21/07/2022 18:00:00;€ € 365,00
21/07/2022 17:00:00;€ € 316,35
21/07/2022 16:00:00;€ € 300,03
21/07/2022 15:00:00;€ € 266,07
21/07/2022 14:00:00;€ € 342,51
21/07/2022 13:00:00;€ € 306,23
21/07/2022 12:00:00;€ € 301,67
21/07/2022 11:00:00;€ € 362,88
21/07/2022 10:00:00;€ € 321,70
21/07/2022 9:00:00;€ € 378,60
21/07/2022 8:00:00;€ € 358,86
21/07/2022 7:00:00;€ € 429,09
21/07/2022 6:00:00;€ € 423,00
21/07/2022 5:00:00;€ € 328,65
21/07/2022 4:00:00;€ € 322,37
21/07/2022 3:00:00;€ € 322,45
21/07/2022 2:00:00;€ € 322,53
21/07/2022 1:00:00;€ € 314,29
21/07/2022 0:00:00;€ € 320,77
20/07/2022 23:00:00;€ € 343,27
20/07/2022 22:00:00;€ € 372,23
20/07/2022 21:00:00;€ € 339,90
20/07/2022 20:00:00;€ € 395,00
20/07/2022 19:00:00;€ € 377,01
20/07/2022 18:00:00;€ € 372,17
20/07/2022 17:00:00;€ € 456,06
20/07/2022 16:00:00;€ € 400,00
20/07/2022 15:00:00;€ € 320,14
20/07/2022 14:00:00;€ € 343,85
20/07/2022 13:00:00;€ € 276,54
20/07/2022 12:00:00;€ € 270,90
20/07/2022 11:00:00;€ € 350,10
20/07/2022 10:00:00;€ € 290,80
20/07/2022 9:00:00;€ € 480,00
20/07/2022 8:00:00;€ € 431,54
20/07/2022 7:00:00;€ € 400,10
20/07/2022 6:00:00;€ € 315,56
20/07/2022 5:00:00;€ € 247,03
20/07/2022 4:00:00;€ € 246,82
20/07/2022 3:00:00;€ € 283,37
20/07/2022 2:00:00;€ € 308,67
20/07/2022 1:00:00;€ € 250,00
20/07/2022 0:00:00;€ € 265,00
19/07/2022 23:00:00;€ € 262,30
19/07/2022 22:00:00;€ € 290,62
19/07/2022 21:00:00;€ € 370,14
19/07/2022 20:00:00;€ € 475,65
19/07/2022 19:00:00;€ € 499,51
19/07/2022 18:00:00;€ € 370,34
19/07/2022 17:00:00;€ € 375,05
19/07/2022 16:00:00;€ € 280,50
19/07/2022 15:00:00;€ € 365,62
19/07/2022 14:00:00;€ € 354,15
19/07/2022 13:00:00;€ € 272,85
19/07/2022 12:00:00;€ € 320,74
19/07/2022 11:00:00;€ € 280,30
19/07/2022 10:00:00;€ € 301,50
19/07/2022 9:00:00;€ € 324,70
19/07/2022 8:00:00;€ € 349,12
19/07/2022 7:00:00;€ € 477,74
19/07/2022 6:00:00;€ € 440,00
19/07/2022 5:00:00;€ € 350,98
19/07/2022 4:00:00;€ € 318,72
19/07/2022 3:00:00;€ € 325,24
19/07/2022 2:00:00;€ € 331,00
19/07/2022 1:00:00;€ € 368,99
19/07/2022 0:00:00;€ € 402,46
18/07/2022 23:00:00;€ € 469,86
18/07/2022 22:00:00;€ € 530,13
18/07/2022 21:00:00;€ € 599,98
18/07/2022 20:00:00;€ € 680,28
18/07/2022 19:00:00;€ € 627,66
18/07/2022 18:00:00;€ € 645,80
18/07/2022 17:00:00;€ € 444,34
18/07/2022 16:00:00;€ € 374,29
18/07/2022 15:00:00;€ € 410,47
18/07/2022 14:00:00;€ € 307,60
18/07/2022 13:00:00;€ € 266,66
18/07/2022 12:00:00;€ € 278,40
18/07/2022 11:00:00;€ € 353,68
18/07/2022 10:00:00;€ € 329,73
18/07/2022 9:00:00;€ € 389,00
18/07/2022 8:00:00;€ € 378,97
18/07/2022 7:00:00;€ € 424,94
18/07/2022 6:00:00;€ € 393,07
18/07/2022 5:00:00;€ € 305,47
18/07/2022 4:00:00;€ € 286,72
18/07/2022 3:00:00;€ € 282,44
18/07/2022 2:00:00;€ € 299,23
18/07/2022 1:00:00;€ € 328,49
18/07/2022 0:00:00;€ € 389,77
17/07/2022 23:00:00;€ € 389,10
17/07/2022 22:00:00;€ € 382,60
17/07/2022 21:00:00;€ € 434,95
17/07/2022 20:00:00;€ € 384,85
17/07/2022 19:00:00;€ € 374,53
17/07/2022 18:00:00;€ € 344,42
17/07/2022 17:00:00;€ € 197,86
17/07/2022 16:00:00;€ € 118,85
17/07/2022 15:00:00;€ € 73,43
17/07/2022 14:00:00;€ € -9,02
17/07/2022 13:00:00;€ € 30,60
17/07/2022 12:00:00;€ € 107,62
17/07/2022 11:00:00;€ € 129,01
17/07/2022 10:00:00;€ € 133,00
17/07/2022 9:00:00;€ € 171,97
17/07/2022 8:00:00;€ € 189,51
17/07/2022 7:00:00;€ € 190,32
17/07/2022 6:00:00;€ € 196,07
17/07/2022 5:00:00;€ € 191,62
17/07/2022 4:00:00;€ € 195,30
17/07/2022 3:00:00;€ € 193,66
17/07/2022 2:00:00;€ € 200,32
17/07/2022 1:00:00;€ € 240,80
17/07/2022 0:00:00;€ € 290,06
16/07/2022 23:00:00;€ € 331,77
16/07/2022 22:00:00;€ € 357,55
16/07/2022 21:00:00;€ € 344,25
16/07/2022 20:00:00;€ € 336,00
16/07/2022 19:00:00;€ € 313,49
16/07/2022 18:00:00;€ € 258,42
16/07/2022 17:00:00;€ € 108,49
16/07/2022 16:00:00;€ € 96,42
16/07/2022 15:00:00;€ € 92,61
16/07/2022 14:00:00;€ € 82,09
16/07/2022 13:00:00;€ € 93,67
16/07/2022 12:00:00;€ € 151,44
16/07/2022 11:00:00;€ € 154,76
16/07/2022 10:00:00;€ € 149,36
16/07/2022 9:00:00;€ € 205,32
16/07/2022 8:00:00;€ € 223,00
16/07/2022 7:00:00;€ € 254,44
16/07/2022 6:00:00;€ € 256,71
16/07/2022 5:00:00;€ € 279,36
16/07/2022 4:00:00;€ € 287,20
16/07/2022 3:00:00;€ € 287,61
16/07/2022 2:00:00;€ € 305,90
16/07/2022 1:00:00;€ € 349,96
16/07/2022 0:00:00;€ € 384,91
15/07/2022 23:00:00;€ € 415,43
15/07/2022 22:00:00;€ € 432,89
15/07/2022 21:00:00;€ € 433,99
15/07/2022 20:00:00;€ € 430,54
15/07/2022 19:00:00;€ € 420,73
15/07/2022 18:00:00;€ € 406,08
15/07/2022 17:00:00;€ € 327,79
15/07/2022 16:00:00;€ € 293,91
15/07/2022 15:00:00;€ € 312,06
15/07/2022 14:00:00;€ € 292,94
15/07/2022 13:00:00;€ € 290,74
15/07/2022 12:00:00;€ € 312,90
15/07/2022 11:00:00;€ € 296,62
15/07/2022 10:00:00;€ € 339,61
15/07/2022 9:00:00;€ € 373,72
15/07/2022 8:00:00;€ € 417,33
15/07/2022 7:00:00;€ € 429,92
15/07/2022 6:00:00;€ € 404,90
15/07/2022 5:00:00;€ € 330,00
15/07/2022 4:00:00;€ € 307,55
15/07/2022 3:00:00;€ € 305,01
15/07/2022 2:00:00;€ € 308,86
15/07/2022 1:00:00;€ € 320,07
15/07/2022 0:00:00;€ € 350,00
14/07/2022 23:00:00;€ € 400,04
14/07/2022 22:00:00;€ € 423,57
14/07/2022 21:00:00;€ € 434,64
14/07/2022 20:00:00;€ € 436,92
14/07/2022 19:00:00;€ € 418,39
14/07/2022 18:00:00;€ € 395,84
14/07/2022 17:00:00;€ € 349,33
14/07/2022 16:00:00;€ € 286,32
14/07/2022 15:00:00;€ € 265,17
14/07/2022 14:00:00;€ € 277,72
14/07/2022 13:00:00;€ € 320,18
14/07/2022 12:00:00;€ € 352,17
14/07/2022 11:00:00;€ € 370,30
14/07/2022 10:00:00;€ € 379,90
14/07/2022 9:00:00;€ € 419,94
14/07/2022 8:00:00;€ € 434,07
14/07/2022 7:00:00;€ € 433,31
14/07/2022 6:00:00;€ € 421,32
14/07/2022 5:00:00;€ € 371,63
14/07/2022 4:00:00;€ € 335,01
14/07/2022 3:00:00;€ € 334,10
14/07/2022 2:00:00;€ € 345,47
14/07/2022 1:00:00;€ € 378,06
14/07/2022 0:00:00;€ € 411,36
13/07/2022 23:00:00;€ € 411,75
13/07/2022 22:00:00;€ € 455,74
13/07/2022 21:00:00;€ € 443,43
13/07/2022 20:00:00;€ € 444,91
13/07/2022 19:00:00;€ € 424,86
13/07/2022 18:00:00;€ € 433,18
13/07/2022 17:00:00;€ € 380,09
13/07/2022 16:00:00;€ € 329,83
13/07/2022 15:00:00;€ € 305,00
13/07/2022 14:00:00;€ € 229,90
13/07/2022 13:00:00;€ € 289,59
13/07/2022 12:00:00;€ € 307,74
13/07/2022 11:00:00;€ € 398,61
13/07/2022 10:00:00;€ € 417,90
13/07/2022 9:00:00;€ € 453,01
13/07/2022 8:00:00;€ € 450,00
13/07/2022 7:00:00;€ € 435,00
13/07/2022 6:00:00;€ € 411,97
13/07/2022 5:00:00;€ € 332,22
13/07/2022 4:00:00;€ € 325,04
13/07/2022 3:00:00;€ € 316,24
13/07/2022 2:00:00;€ € 323,37
13/07/2022 1:00:00;€ € 365,61
13/07/2022 0:00:00;€ € 416,05
12/07/2022 23:00:00;€ € 400,00
12/07/2022 22:00:00;€ € 467,35
12/07/2022 21:00:00;€ € 480,00
12/07/2022 20:00:00;€ € 504,32
12/07/2022 19:00:00;€ € 447,10
12/07/2022 18:00:00;€ € 423,64
12/07/2022 17:00:00;€ € 399,94
12/07/2022 16:00:00;€ € 336,45
12/07/2022 15:00:00;€ € 320,00
12/07/2022 14:00:00;€ € 315,47
12/07/2022 13:00:00;€ € 331,90
12/07/2022 12:00:00;€ € 281,44
12/07/2022 11:00:00;€ € 329,28
12/07/2022 10:00:00;€ € 316,09
12/07/2022 9:00:00;€ € 302,87
12/07/2022 8:00:00;€ € 448,90
12/07/2022 7:00:00;€ € 453,66
12/07/2022 6:00:00;€ € 419,64
12/07/2022 5:00:00;€ € 362,10
12/07/2022 4:00:00;€ € 334,34
12/07/2022 3:00:00;€ € 331,50
12/07/2022 2:00:00;€ € 330,04
12/07/2022 1:00:00;€ € 349,57
12/07/2022 0:00:00;€ € 395,49
11/07/2022 23:00:00;€ € 419,15
11/07/2022 22:00:00;€ € 450,05
11/07/2022 21:00:00;€ € 452,12
11/07/2022 20:00:00;€ € 469,90
11/07/2022 19:00:00;€ € 458,03
11/07/2022 18:00:00;€ € 403,36
11/07/2022 17:00:00;€ € 329,30
11/07/2022 16:00:00;€ € 260,39
11/07/2022 15:00:00;€ € 290,77
11/07/2022 14:00:00;€ € 328,65
11/07/2022 13:00:00;€ € 363,00
11/07/2022 12:00:00;€ € 358,00
11/07/2022 11:00:00;€ € 396,90
11/07/2022 10:00:00;€ € 404,95
11/07/2022 9:00:00;€ € 416,21
11/07/2022 8:00:00;€ € 433,97
11/07/2022 7:00:00;€ € 415,08
11/07/2022 6:00:00;€ € 395,95
11/07/2022 5:00:00;€ € 298,00
11/07/2022 4:00:00;€ € 272,05
11/07/2022 3:00:00;€ € 269,19
11/07/2022 2:00:00;€ € 275,87
11/07/2022 1:00:00;€ € 277,99
11/07/2022 0:00:00;€ € 320,08
10/07/2022 23:00:00;€ € 371,71
10/07/2022 22:00:00;€ € 390,02
10/07/2022 21:00:00;€ € 378,07
10/07/2022 20:00:00;€ € 369,90
10/07/2022 19:00:00;€ € 322,13
10/07/2022 18:00:00;€ € 241,83
10/07/2022 17:00:00;€ € 180,00
10/07/2022 16:00:00;€ € 101,15
10/07/2022 15:00:00;€ € 136,60
10/07/2022 14:00:00;€ € 167,20
10/07/2022 13:00:00;€ € 158,00
10/07/2022 12:00:00;€ € 220,00
10/07/2022 11:00:00;€ € 100,00
10/07/2022 10:00:00;€ € 127,31
10/07/2022 9:00:00;€ € 115,10
10/07/2022 8:00:00;€ € 106,52
10/07/2022 7:00:00;€ € 148,64
10/07/2022 6:00:00;€ € 144,69
10/07/2022 5:00:00;€ € 141,58
10/07/2022 4:00:00;€ € 154,19
10/07/2022 3:00:00;€ € 151,33
10/07/2022 2:00:00;€ € 195,18
10/07/2022 1:00:00;€ € 193,42
10/07/2022 0:00:00;€ € 226,87
9/07/2022 23:00:00;€ € 291,51
9/07/2022 22:00:00;€ € 300,92
9/07/2022 21:00:00;€ € 279,22
9/07/2022 20:00:00;€ € 283,76
9/07/2022 19:00:00;€ € 249,93
9/07/2022 18:00:00;€ € 193,57
9/07/2022 17:00:00;€ € 192,61
9/07/2022 16:00:00;€ € 138,81
9/07/2022 15:00:00;€ € 134,75
9/07/2022 14:00:00;€ € 142,85
9/07/2022 13:00:00;€ € 194,22
9/07/2022 12:00:00;€ € 207,75
9/07/2022 11:00:00;€ € 204,20
9/07/2022 10:00:00;€ € 222,00
9/07/2022 9:00:00;€ € 256,76
9/07/2022 8:00:00;€ € 248,12
9/07/2022 7:00:00;€ € 282,42
9/07/2022 6:00:00;€ € 246,51
9/07/2022 5:00:00;€ € 282,15
9/07/2022 4:00:00;€ € 279,16
9/07/2022 3:00:00;€ € 306,13
9/07/2022 2:00:00;€ € 302,99
9/07/2022 1:00:00;€ € 290,30
9/07/2022 0:00:00;€ € 350,00
8/07/2022 23:00:00;€ € 395,53
8/07/2022 22:00:00;€ € 432,38
8/07/2022 21:00:00;€ € 432,18
8/07/2022 20:00:00;€ € 433,85
8/07/2022 19:00:00;€ € 416,35
8/07/2022 18:00:00;€ € 368,51
8/07/2022 17:00:00;€ € 317,00
8/07/2022 16:00:00;€ € 279,85
8/07/2022 15:00:00;€ € 283,73
8/07/2022 14:00:00;€ € 316,65
8/07/2022 13:00:00;€ € 307,72
8/07/2022 12:00:00;€ € 294,83
8/07/2022 11:00:00;€ € 335,84
8/07/2022 10:00:00;€ € 372,72
8/07/2022 9:00:00;€ € 405,01
8/07/2022 8:00:00;€ € 436,11
8/07/2022 7:00:00;€ € 443,74
8/07/2022 6:00:00;€ € 388,29
8/07/2022 5:00:00;€ € 292,20
8/07/2022 4:00:00;€ € 251,72
8/07/2022 3:00:00;€ € 271,65
8/07/2022 2:00:00;€ € 291,60
8/07/2022 1:00:00;€ € 306,99
8/07/2022 0:00:00;€ € 360,06
7/07/2022 23:00:00;€ € 335,31
7/07/2022 22:00:00;€ € 353,32
7/07/2022 21:00:00;€ € 349,75
7/07/2022 20:00:00;€ € 341,50
7/07/2022 19:00:00;€ € 313,48
7/07/2022 18:00:00;€ € 311,66
7/07/2022 17:00:00;€ € 247,12
7/07/2022 16:00:00;€ € 230,86
7/07/2022 15:00:00;€ € 249,13
7/07/2022 14:00:00;€ € 259,37
7/07/2022 13:00:00;€ € 268,92
7/07/2022 12:00:00;€ € 266,14
7/07/2022 11:00:00;€ € 286,11
7/07/2022 10:00:00;€ € 295,93
7/07/2022 9:00:00;€ € 314,75
7/07/2022 8:00:00;€ € 343,44
7/07/2022 7:00:00;€ € 324,17
7/07/2022 6:00:00;€ € 268,51
7/07/2022 5:00:00;€ € 225,88
7/07/2022 4:00:00;€ € 231,25
7/07/2022 3:00:00;€ € 232,43
7/07/2022 2:00:00;€ € 261,35
7/07/2022 1:00:00;€ € 272,14
7/07/2022 0:00:00;€ € 328,24
6/07/2022 23:00:00;€ € 339,57
6/07/2022 22:00:00;€ € 404,62
6/07/2022 21:00:00;€ € 385,77
6/07/2022 20:00:00;€ € 400,00
6/07/2022 19:00:00;€ € 390,20
6/07/2022 18:00:00;€ € 345,99
6/07/2022 17:00:00;€ € 298,17
6/07/2022 16:00:00;€ € 261,65
6/07/2022 15:00:00;€ € 276,12
6/07/2022 14:00:00;€ € 277,17
6/07/2022 13:00:00;€ € 291,24
6/07/2022 12:00:00;€ € 306,20
6/07/2022 11:00:00;€ € 332,61
6/07/2022 10:00:00;€ € 330,45
6/07/2022 9:00:00;€ € 377,24
6/07/2022 8:00:00;€ € 419,48
6/07/2022 7:00:00;€ € 413,89
6/07/2022 6:00:00;€ € 389,83
6/07/2022 5:00:00;€ € 322,79
6/07/2022 4:00:00;€ € 299,43
6/07/2022 3:00:00;€ € 280,22
6/07/2022 2:00:00;€ € 300,10
6/07/2022 1:00:00;€ € 311,28
6/07/2022 0:00:00;€ € 351,39
5/07/2022 23:00:00;€ € 361,18
5/07/2022 22:00:00;€ € 378,62
5/07/2022 21:00:00;€ € 370,57
5/07/2022 20:00:00;€ € 370,00
5/07/2022 19:00:00;€ € 364,89
5/07/2022 18:00:00;€ € 336,56
5/07/2022 17:00:00;€ € 294,56
5/07/2022 16:00:00;€ € 279,77
5/07/2022 15:00:00;€ € 266,93
5/07/2022 14:00:00;€ € 269,58
5/07/2022 13:00:00;€ € 280,74
5/07/2022 12:00:00;€ € 266,41
5/07/2022 11:00:00;€ € 265,17
5/07/2022 10:00:00;€ € 255,67
5/07/2022 9:00:00;€ € 314,91
5/07/2022 8:00:00;€ € 400,00
5/07/2022 7:00:00;€ € 412,59
5/07/2022 6:00:00;€ € 380,47
5/07/2022 5:00:00;€ € 324,82
5/07/2022 4:00:00;€ € 300,00
5/07/2022 3:00:00;€ € 301,30
5/07/2022 2:00:00;€ € 309,48
5/07/2022 1:00:00;€ € 319,38
5/07/2022 0:00:00;€ € 359,96
4/07/2022 23:00:00;€ € 386,33
4/07/2022 22:00:00;€ € 397,32
4/07/2022 21:00:00;€ € 385,81
4/07/2022 20:00:00;€ € 398,80
4/07/2022 19:00:00;€ € 373,68
4/07/2022 18:00:00;€ € 319,62
4/07/2022 17:00:00;€ € 260,67
4/07/2022 16:00:00;€ € 236,20
4/07/2022 15:00:00;€ € 263,52
4/07/2022 14:00:00;€ € 256,87
4/07/2022 13:00:00;€ € 256,67
4/07/2022 12:00:00;€ € 263,72
4/07/2022 11:00:00;€ € 273,31
4/07/2022 10:00:00;€ € 280,22
4/07/2022 9:00:00;€ € 366,00
4/07/2022 8:00:00;€ € 385,17
4/07/2022 7:00:00;€ € 376,00
4/07/2022 6:00:00;€ € 361,88
4/07/2022 5:00:00;€ € 302,44
4/07/2022 4:00:00;€ € 258,05
4/07/2022 3:00:00;€ € 254,35
4/07/2022 2:00:00;€ € 265,12
4/07/2022 1:00:00;€ € 277,83
4/07/2022 0:00:00;€ € 319,65
3/07/2022 23:00:00;€ € 333,06
3/07/2022 22:00:00;€ € 348,45
3/07/2022 21:00:00;€ € 348,43
3/07/2022 20:00:00;€ € 340,10
3/07/2022 19:00:00;€ € 327,00
3/07/2022 18:00:00;€ € 272,77
3/07/2022 17:00:00;€ € 199,60
3/07/2022 16:00:00;€ € 123,80
3/07/2022 15:00:00;€ € 96,71
3/07/2022 14:00:00;€ € 92,41
3/07/2022 13:00:00;€ € 88,23
3/07/2022 12:00:00;€ € 127,59
3/07/2022 11:00:00;€ € 118,97
3/07/2022 10:00:00;€ € 128,20
3/07/2022 9:00:00;€ € 170,26
3/07/2022 8:00:00;€ € 185,07
3/07/2022 7:00:00;€ € 192,31
3/07/2022 6:00:00;€ € 176,71
3/07/2022 5:00:00;€ € 182,71
3/07/2022 4:00:00;€ € 185,60
3/07/2022 3:00:00;€ € 195,60
3/07/2022 2:00:00;€ € 199,08
3/07/2022 1:00:00;€ € 242,10
3/07/2022 0:00:00;€ € 270,08
2/07/2022 23:00:00;€ € 302,17
2/07/2022 22:00:00;€ € 353,44
2/07/2022 21:00:00;€ € 359,96
2/07/2022 20:00:00;€ € 362,85
2/07/2022 19:00:00;€ € 350,00
2/07/2022 18:00:00;€ € 285,03
2/07/2022 17:00:00;€ € 240,34
2/07/2022 16:00:00;€ € 157,56
2/07/2022 15:00:00;€ € 157,80
2/07/2022 14:00:00;€ € 134,18
2/07/2022 13:00:00;€ € 154,30
2/07/2022 12:00:00;€ € 159,21
2/07/2022 11:00:00;€ € 162,60
2/07/2022 10:00:00;€ € 189,86
2/07/2022 9:00:00;€ € 205,57
2/07/2022 8:00:00;€ € 217,97
2/07/2022 7:00:00;€ € 244,56
2/07/2022 6:00:00;€ € 233,84
2/07/2022 5:00:00;€ € 214,20
2/07/2022 4:00:00;€ € 222,31
2/07/2022 3:00:00;€ € 230,71
2/07/2022 2:00:00;€ € 237,20
2/07/2022 1:00:00;€ € 255,00
2/07/2022 0:00:00;€ € 285,72
1/07/2022 23:00:00;€ € 375,56
1/07/2022 22:00:00;€ € 385,00
1/07/2022 21:00:00;€ € 328,18
1/07/2022 20:00:00;€ € 359,49
1/07/2022 19:00:00;€ € 314,06
1/07/2022 18:00:00;€ € 276,12
1/07/2022 17:00:00;€ € 234,70
1/07/2022 16:00:00;€ € 219,35
1/07/2022 15:00:00;€ € 227,66
1/07/2022 14:00:00;€ € 254,73
1/07/2022 13:00:00;€ € 252,49
1/07/2022 12:00:00;€ € 289,73
1/07/2022 11:00:00;€ € 330,02
1/07/2022 10:00:00;€ € 321,09
1/07/2022 9:00:00;€ € 378,00
1/07/2022 8:00:00;€ € 385,19
1/07/2022 7:00:00;€ € 378,85
1/07/2022 6:00:00;€ € 355,19
1/07/2022 5:00:00;€ € 282,13
1/07/2022 4:00:00;€ € 265,45
1/07/2022 3:00:00;€ € 266,17
1/07/2022 2:00:00;€ € 286,43
1/07/2022 1:00:00;€ € 267,56
1/07/2022 0:00:00;€ € 299,70
30/06/2022 23:00:00;€ € 298,59
30/06/2022 22:00:00;€ € 354,07
30/06/2022 21:00:00;€ € 394,21
30/06/2022 20:00:00;€ € 450,00
30/06/2022 19:00:00;€ € 479,00
30/06/2022 18:00:00;€ € 409,41
30/06/2022 17:00:00;€ € 372,44
30/06/2022 16:00:00;€ € 346,00
30/06/2022 15:00:00;€ € 360,00
30/06/2022 14:00:00;€ € 352,06
30/06/2022 13:00:00;€ € 339,74
30/06/2022 12:00:00;€ € 366,73
30/06/2022 11:00:00;€ € 367,32
30/06/2022 10:00:00;€ € 359,25
30/06/2022 9:00:00;€ € 348,25
30/06/2022 8:00:00;€ € 379,63
30/06/2022 7:00:00;€ € 369,89
30/06/2022 6:00:00;€ € 339,77
30/06/2022 5:00:00;€ € 270,58
30/06/2022 4:00:00;€ € 271,79
30/06/2022 3:00:00;€ € 282,60
